;p;r;f;vc;a;vo
814;1.549999826124568;100.6248323025682;1000.0;20.0;0.05;8.966593245000002
815;1.495572206249999;99.52367467966357;1000.0;20.0;0.05;8.966593245000002
816;1.5490730929054057;98.44635655168784;1000.0;20.0;0.05;8.966593245000002
817;1.5792156010362701;97.29288421307916;1000.0;20.0;0.05;8.966593245000002
818;1.7125752642585548;96.16612875643223;1000.0;20.0;0.05;8.966593245000002
819;1.7769404866071419;95.01787647277334;1000.0;20.0;0.05;8.966593245000002
820;1.471677883079849;93.85058069300953;1000.0;20.0;0.05;8.966593245000002
821;1.6285547184115514;89.96040118241847;1000.0;20.0;0.05;8.966593245000002
822;1.6958350271535578;88.74810953079667;1000.0;20.0;0.05;8.966593245000002
823;1.5614110178571439;87.48782945958516;1000.0;20.0;0.05;8.966593245000002
824;1.6033497758302577;84.95815467538898;1000.0;20.0;0.05;8.966593245000002
825;1.3746266418918895;82.32152228891138;1000.0;20.0;0.05;8.966593245000002
826;1.3646186950354604;80.9605475668819;1000.0;20.0;0.05;8.966593245000002
827;1.1779273422619043;79.61064264705061;1000.0;20.0;0.05;8.966593245000002
828;1.162335321839081;78.20881724417461;1000.0;20.0;0.05;8.966593245000002
829;1.3411729384615387;76.79369992371306;1000.0;20.0;0.05;8.966593245000002
830;1.4665326960431648;75.33961803166643;1000.0;20.0;0.05;8.966593245000002
831;1.407496193633952;102.24086279993277;1000.0;20.0;;32.040889210500005
832;1.4412260398936156;101.15780281264534;1000.0;20.0;;32.040889210500005
833;1.4385933371757926;100.09744848546876;1000.0;20.0;;32.040889210500005
834;1.513302621866296;98.95644130066032;1000.0;20.0;;32.040889210500005
835;1.4894485085836915;97.8411535400996;1000.0;20.0;;32.040889210500005
836;1.4731465405219764;96.75072528382695;1000.0;20.0;;32.040889210500005
837;1.4182041078811374;95.58855440954676;1000.0;20.0;;32.040889210500005
838;1.2649807656675758;94.45397216136223;1000.0;20.0;;32.040889210500005
839;1.6438716727941178;90.55757786167587;1000.0;20.0;;32.040889210500005
840;1.612576581845237;89.37104899872458;1000.0;20.0;;32.040889210500005
841;1.505535734234234;88.13379405181098;1000.0;20.0;;32.040889210500005
842;1.450461737106016;85.60552743625028;1000.0;20.0;;32.040889210500005
843;1.4193429938461533;82.96521794538418;1000.0;20.0;;32.040889210500005
844;1.4561875382736151;81.65281389921951;1000.0;20.0;;32.040889210500005
845;1.5852107030254783;80.27992085341505;1000.0;20.0;;32.040889210500005
846;1.3854619136807826;78.91980649184893;1000.0;20.0;;32.040889210500005
847;1.409890427570093;77.51052423306591;1000.0;20.0;;32.040889210500005
848;0.7747894430199429;101.69644925999702;1000.0;20.0;0.05;9.787354759099998
849;0.8663070211038959;100.6248323025682;1000.0;20.0;0.05;9.787354759099998
850;0.8280199412811377;99.52367467966357;1000.0;20.0;0.05;9.787354759099998
851;0.9572070898576509;98.44635655168784;1000.0;20.0;0.05;9.787354759099998
852;0.8452875887499998;97.29288421307916;1000.0;20.0;0.05;9.787354759099998
853;0.8286332085889567;96.16612875643223;1000.0;20.0;0.05;9.787354759099998
854;0.8767734041554962;95.01787647277334;1000.0;20.0;0.05;9.787354759099998
855;0.8026700783450702;93.85058069300953;1000.0;20.0;0.05;9.787354759099998
856;0.8861621675438582;89.96040118241847;1000.0;20.0;0.05;9.787354759099998
857;0.948843461743772;88.74810953079667;1000.0;20.0;0.05;9.787354759099998
858;0.8078080705782309;87.48782945958516;1000.0;20.0;0.05;9.787354759099998
859;0.8539451378424653;84.95815467538898;1000.0;20.0;0.05;9.787354759099998
860;0.7009935232974904;82.32152228891138;1000.0;20.0;0.05;9.787354759099998
861;0.7203225397111914;80.9605475668819;1000.0;20.0;0.05;9.787354759099998
862;0.5020969326086951;78.20881724417461;1000.0;20.0;0.05;9.787354759099998
863;0.7827804630996305;75.33961803166643;1000.0;20.0;0.05;9.787354759099998
864;4.214745692622952;96.84884975166045;1000.0;20.0;;53.98316015
865;4.9332875588235305;94.6881168618118;1000.0;20.0;;53.98316015
866;4.1670594107142875;105.75079275208992;1000.0;20.0;;53.98316015
867;3.591926718619245;99.62750741276703;1000.0;20.0;;53.98316015
868;4.07762846888412;97.54133386633013;1000.0;20.0;;53.98316015
869;4.9769156048034935;88.54238836823107;1000.0;20.0;;53.98316015
870;4.9409765608108085;86.14611263431412;1000.0;20.0;;53.98316015
871;3.721107894190871;108.39156169709103;1000.0;20.0;;53.98316015
872;4.070876824380165;102.46026379306566;1000.0;20.0;;53.98316015
873;1.7693206936813173;96.84884975166045;1000.0;20.0;0.5;15.523740273999998
874;1.8675793255494502;94.6881168618118;1000.0;20.0;0.5;15.523740273999998
875;1.8256969166666674;105.75079275208992;1000.0;20.0;0.5;15.523740273999998
876;1.6459423356741574;99.62750741276703;1000.0;20.0;0.5;15.523740273999998
877;1.755516923850575;97.54133386633013;1000.0;20.0;0.5;15.523740273999998
878;1.8581614190340916;88.54238836823107;1000.0;20.0;0.5;15.523740273999998
879;1.7916701286549708;86.14611263431412;1000.0;20.0;0.5;15.523740273999998
880;1.7496753796791433;108.39156169709103;1000.0;20.0;0.5;15.523740273999998
881;1.7530166336898378;102.46026379306566;1000.0;20.0;0.5;15.523740273999998
882;2.0039383038674043;96.84884975166045;1000.0;20.0;0.5;17.853110134600012
883;2.0148092638121544;94.6881168618118;1000.0;20.0;0.5;17.853110134600012
884;2.097164243279569;105.75079275208992;1000.0;20.0;0.5;17.853110134600012
885;1.924870556944444;99.62750741276703;1000.0;20.0;0.5;17.853110134600012
886;1.9897229819444449;97.54133386633013;1000.0;20.0;0.5;17.853110134600012
887;2.048121775568184;88.54238836823107;1000.0;20.0;0.5;17.853110134600012
888;2.0268056461988317;86.14611263431412;1000.0;20.0;0.5;17.853110134600012
889;2.047434655080212;108.39156169709103;1000.0;20.0;0.5;17.853110134600012
890;2.0437371243169395;102.46026379306566;1000.0;20.0;0.5;17.853110134600012
891;2.1092431756756747;96.50628181418617;1000.0;20.0;0.5;19.927675796299987
892;2.1902311350267363;94.3140403507528;1000.0;20.0;0.5;19.927675796299987
893;2.087627803947368;105.40062456416909;1000.0;20.0;0.5;19.927675796299987
894;2.0990138337837836;99.31665715562893;1000.0;20.0;0.5;19.927675796299987
895;2.0806797185792343;97.19385837672998;1000.0;20.0;0.5;19.927675796299987
896;2.282544889044946;88.17448370742125;1000.0;20.0;0.5;19.927675796299987
897;2.2493388103448275;85.75928680299704;1000.0;20.0;0.5;19.927675796299987
898;1.9935088639896372;108.08485099619378;1000.0;20.0;0.5;19.927675796299987
899;1.98297782236842;102.1315142835692;1000.0;20.0;0.5;19.927675796299987
900;2.3043953266129025;96.50628181418617;1000.0;20.0;0.5;22.126646936300002
901;2.3919669095744673;94.3140403507528;1000.0;20.0;0.5;22.126646936300002
902;2.250497747340425;105.40062456416909;1000.0;20.0;0.5;22.126646936300002
903;2.264061295945945;99.31665715562893;1000.0;20.0;0.5;22.126646936300002
904;2.278216125683059;97.19385837672998;1000.0;20.0;0.5;22.126646936300002
905;2.429393955056181;88.17448370742125;1000.0;20.0;0.5;22.126646936300002
906;2.4288541997126436;85.75928680299704;1000.0;20.0;0.5;22.126646936300002
907;2.0798530388349503;108.08485099619378;1000.0;20.0;0.5;22.126646936300002
908;2.169814930851063;102.1315142835692;1000.0;20.0;0.5;22.126646936300002
909;2.193854321271928;96.16612875643223;1000.0;20.0;0.45;24.6510443957
910;2.778966153225805;93.98913962119804;1000.0;20.0;0.45;24.6510443957
911;2.3612746890756298;105.11058432045922;1000.0;20.0;0.45;24.6510443957
912;2.137594667553191;98.95644130066032;1000.0;20.0;0.45;24.6510443957
913;2.414145427725118;96.84884975166045;1000.0;20.0;0.45;24.6510443957
914;2.3284379655612253;87.80962377483881;1000.0;20.0;0.45;24.6510443957
915;2.586871602791878;85.37591940557641;1000.0;20.0;0.45;24.6510443957
916;2.718824063745019;107.77987116832642;1000.0;20.0;0.45;24.6510443957
917;2.3415935065502165;101.80486764940001;1000.0;20.0;0.45;24.6510443957
918;0.9202764291237113;96.16612875643223;1000.0;20.0;0.05;4.296611822000001
919;0.974300836458333;93.98913962119804;1000.0;20.0;0.05;4.296611822000001
920;1.1081281949999993;105.11058432045922;1000.0;20.0;0.05;4.296611822000001
921;0.8122955937499992;98.95644130066032;1000.0;20.0;0.05;4.296611822000001
922;0.8946835375647675;96.84884975166045;1000.0;20.0;0.05;4.296611822000001
923;0.7723902971204191;87.80962377483881;1000.0;20.0;0.05;4.296611822000001
924;0.934560976993865;85.37591940557641;1000.0;20.0;0.05;4.296611822000001
925;1.1899153775252518;107.77987116832642;1000.0;20.0;0.05;4.296611822000001
926;1.0084185429292922;101.80486764940001;1000.0;20.0;0.05;4.296611822000001
927;24.894431537267078;103.40331982148047;1000.0;20.0;;1890.5874500428997
928;22.425500256944424;100.73097664044009;1000.0;20.0;;1890.5874500428997
929;21.541392314241484;83.18202600621707;1000.0;20.0;;1890.5874500428997
930;23.665645599999998;104.02283862215381;1000.0;20.0;;1890.5874500428997
931;17.796602396825396;103.40331982148047;1000.0;20.0;0.45;533.465987
932;17.394677022292974;100.73097664044009;1000.0;20.0;0.45;533.465987
933;16.08590523727543;83.18202600621707;1000.0;20.0;0.45;533.465987
934;17.98025974442675;104.02283862215381;1000.0;20.0;0.45;533.465987
935;7.192934347128383;103.17986586184462;1000.0;20.0;0.05;60.85542412
936;6.878573239020272;100.5189114264602;1000.0;20.0;0.05;60.85542412
937;7.009103142282955;82.9291931004231;1000.0;20.0;0.05;60.85542412
938;6.486214050769233;103.79670201645348;1000.0;20.0;0.05;60.85542412
939;24.851042025490198;81.72269221663433;1000.0;20.0;;1784.606778
940;25.58677853627451;78.36927850236947;1000.0;20.0;;1784.606778
941;25.975098694881897;74.83774753537398;1000.0;20.0;;1784.606778
942;28.321895346078424;100.5189114264602;1000.0;20.0;;1784.606778
943;27.209318163346637;97.8411535400996;1000.0;20.0;;1784.606778
944;25.331359185823768;87.1286184809646;1000.0;20.0;;1784.606778
945;25.534040116600796;86.10727308849162;1000.0;20.0;;1784.606778
946;24.9683514329502;82.9291931004231;1000.0;20.0;;1784.606778
947;27.04352503235294;103.79670201645348;1000.0;20.0;;1784.606778
948;25.323235929961097;101.2114105512848;1000.0;20.0;;1784.606778
949;24.963902144787635;98.49712826728953;1000.0;20.0;;1784.606778
950;27.36675241043306;95.73229659662879;1000.0;20.0;;1784.606778
951;27.65240315134102;92.84683116688109;1000.0;20.0;;1784.606778
952;25.889418746183196;89.91804694457365;1000.0;20.0;;1784.606778
953;18.585646117469885;81.72269221663433;1000.0;20.0;0.45;466.5544530000001
954;18.89558678937008;78.36927850236947;1000.0;20.0;0.45;466.5544530000001
955;17.437345250000007;74.83774753537398;1000.0;20.0;0.45;466.5544530000001
956;18.278311069556455;100.5189114264602;1000.0;20.0;0.45;466.5544530000001
957;19.161395942771076;97.8411535400996;1000.0;20.0;0.45;466.5544530000001
958;18.59232839843751;87.1286184809646;1000.0;20.0;0.45;466.5544530000001
959;18.979190677419357;86.10727308849162;1000.0;20.0;0.45;466.5544530000001
960;18.867855809716595;82.9291931004231;1000.0;20.0;0.45;466.5544530000001
961;19.049431247991958;103.79670201645348;1000.0;20.0;0.45;466.5544530000001
962;18.712267205357136;101.2114105512848;1000.0;20.0;0.45;466.5544530000001
963;19.044995613636363;98.49712826728953;1000.0;20.0;0.45;466.5544530000001
964;18.43899405158729;95.73229659662879;1000.0;20.0;0.45;466.5544530000001
965;18.777358153543307;92.84683116688109;1000.0;20.0;0.45;466.5544530000001
966;18.77539413833992;89.91804694457365;1000.0;20.0;0.45;466.5544530000001
967;7.372851606425701;81.44389411952001;1000.0;20.0;0.05;52.34809999999999
968;7.624305112403098;78.08092056838693;1000.0;20.0;0.05;52.34809999999999
969;8.161656196138214;74.54564079245684;1000.0;20.0;0.05;52.34809999999999
970;7.935133677521007;100.30773724279119;1000.0;20.0;0.05;52.34809999999999
971;7.531894768218627;97.59117614219439;1000.0;20.0;0.05;52.34809999999999
972;7.717800111895162;86.85126498875599;1000.0;20.0;0.05;52.34809999999999
973;7.411364874493924;85.83637380237052;1000.0;20.0;0.05;52.34809999999999
974;7.724022564049587;82.64211670717197;1000.0;20.0;0.05;52.34809999999999
975;7.406318671747969;103.62774373861879;1000.0;20.0;0.05;52.34809999999999
976;7.16222608232932;100.94393853608584;1000.0;20.0;0.05;52.34809999999999
977;7.602285131249999;98.24379203203416;1000.0;20.0;0.05;52.34809999999999
978;7.715229721544715;95.49296585513721;1000.0;20.0;0.05;52.34809999999999
979;7.763762878024193;92.62169336094782;1000.0;20.0;0.05;52.34809999999999
980;7.435761206692911;89.66475667149034;1000.0;20.0;0.05;52.34809999999999
981;7.248756877499997;85.49056925258479;1200.0;20.0;;177.47155800000002
982;8.640530187919467;78.91980649184893;1200.0;20.0;;177.47155800000002
983;0.9377690047468356;75.42888298194092;1200.0;20.0;;177.47155800000002
984;5.668533213302753;100.94393853608584;1200.0;20.0;;177.47155800000002
985;5.609711171052632;86.61493501599746;1200.0;20.0;;177.47155800000002
986;7.555469981900459;98.95644130066032;1200.0;20.0;;177.47155800000002
987;10.092681887931025;85.49056925258479;1200.0;20.0;0.5;39.909603000000004
988;9.998738086633665;82.25061658495883;1200.0;20.0;0.5;39.909603000000004
989;10.010993505025128;78.91980649184893;1200.0;20.0;0.5;39.909603000000004
990;8.891316506281406;75.42888298194092;1200.0;20.0;0.5;39.909603000000004
991;10.217232378571433;103.62774373861879;1200.0;20.0;0.5;39.909603000000004
992;9.91292052261905;100.94393853608584;1200.0;20.0;0.5;39.909603000000004
993;10.226536198809534;98.24379203203416;1200.0;20.0;0.5;39.909603000000004
994;10.157502617647065;87.60822555517174;1200.0;20.0;0.5;39.909603000000004
995;8.445313422500007;83.43640529063977;1200.0;20.0;0.5;39.909603000000004
996;9.90272475625;76.73199345531314;1200.0;20.0;0.5;39.909603000000004
997;10.133582543632073;104.24996272394893;1200.0;20.0;0.5;39.909603000000004
998;9.363076889999997;101.64232661536691;1200.0;20.0;0.5;39.909603000000004
999;9.930676755896231;98.95644130066032;1200.0;20.0;0.5;39.909603000000004
1000;10.014745485645932;96.16612875643223;1200.0;20.0;0.5;39.909603000000004
1001;10.118413761904755;93.346007678531;1200.0;20.0;0.5;39.909603000000004
1002;10.0137747;90.386148466765;1200.0;20.0;0.5;39.909603000000004
1003;3.257503539215685;85.22353043742723;1200.0;20.0;0.08;11.593491
1004;3.2010598750000017;82.00340562914316;1200.0;20.0;0.08;11.593491
1005;2.868900128238344;78.62739057648184;1200.0;20.0;0.08;11.593491
1006;2.907771079931974;75.13215252174446;1200.0;20.0;0.08;11.593491
1007;3.386960790277778;103.40331982148047;1200.0;20.0;0.08;11.593491
1008;3.1805742653631293;100.73097664044009;1200.0;20.0;0.08;11.593491
1009;3.3572011962365615;98.04205939952486;1200.0;20.0;0.08;11.593491
1010;3.2064544206586825;87.36776381988766;1200.0;20.0;0.08;11.593491
1011;2.5632338796296286;83.18202600621707;1200.0;20.0;0.08;11.593491
1012;3.1696829556213015;76.42494266117424;1200.0;20.0;0.08;11.593491
1013;3.3824937624309386;104.02283862215381;1200.0;20.0;0.08;11.593491
1014;3.11912768560606;101.42641089233904;1200.0;20.0;0.08;11.593491
1015;3.353482094339622;98.7007399019506;1200.0;20.0;0.08;11.593491
1016;3.2540364407894726;95.92462667517549;1200.0;20.0;0.08;11.593491
1017;3.305622042993631;93.11844549501434;1200.0;20.0;0.08;11.593491
1018;3.075503960317461;90.17277229002569;1200.0;20.0;0.08;11.593491
1019;3.874967846153847;103.62774373861879;1200.0;20.0;;38.772268000000004
1020;3.3137502448979608;100.94393853608584;1200.0;20.0;;38.772268000000004
1021;4.448541438775509;87.60822555517174;1200.0;20.0;;38.772268000000004
1022;3.8271461436170213;90.386148466765;1200.0;20.0;;38.772268000000004
1023;7.644232903571427;103.62774373861879;1200.0;20.0;0.5;2.570727
1024;12.711331707317068;100.94393853608584;1200.0;20.0;0.5;2.570727
1025;8.824058590517238;87.60822555517174;1200.0;20.0;0.5;2.570727
1026;10.460964789215685;90.386148466765;1200.0;20.0;0.5;2.570727
1027;1.6736233066037751;86.34083712037723;1200.0;20.0;0.08;2.47498325
1028;13.177008387903221;105.11058432045922;1000.0;20.0;;536.1004295580001
1029;13.926147979707782;104.47808080430767;1000.0;20.0;;536.1004295580001
1030;13.461181810317456;103.23563876231049;1000.0;20.0;;536.1004295580001
1031;12.808268841803292;100.6248323025682;1000.0;20.0;;536.1004295580001
1032;13.66853022381758;92.44236772036516;1000.0;20.0;;536.1004295580001
1033;13.796599426910305;91.68791728769776;1000.0;20.0;;536.1004295580001
1034;13.815433400662261;90.98900986673388;1000.0;20.0;;536.1004295580001
1035;10.234709508928574;105.11058432045922;1000.0;20.0;0.75;164.25822739660006
1036;10.02688972866894;104.47808080430767;1000.0;20.0;0.75;164.25822739660006
1037;9.014287552405502;103.23563876231049;1000.0;20.0;0.75;164.25822739660006
1038;9.411546713286711;100.6248323025682;1000.0;20.0;0.75;164.25822739660006
1039;9.333486121841155;92.44236772036516;1000.0;20.0;0.75;164.25822739660006
1040;9.320157065884482;91.68791728769776;1000.0;20.0;0.75;164.25822739660006
1041;9.791735199820796;90.98900986673388;1000.0;20.0;0.75;164.25822739660006
1042;10.229764896523168;105.11058432045922;1000.0;20.0;0.75;169.01536452099998
1043;11.462082522569442;104.47808080430767;1000.0;20.0;0.75;169.01536452099998
1044;10.255111682989687;103.23563876231049;1000.0;20.0;0.75;169.01536452099998
1045;9.861868848662205;100.6248323025682;1000.0;20.0;0.75;169.01536452099998
1046;10.010671358928576;92.44236772036516;1000.0;20.0;0.75;169.01536452099998
1047;10.281501034172665;91.68791728769776;1000.0;20.0;0.75;169.01536452099998
1048;10.760130745503602;90.98900986673388;1000.0;20.0;0.75;169.01536452099998
1049;11.591730718543033;104.87969890734455;1000.0;20.0;0.75;195.86761477599995
1050;11.889282069536433;104.24996272394893;1000.0;20.0;0.75;195.86761477599995
1051;11.1050747524671;103.01290815009408;1000.0;20.0;0.75;195.86761477599995
1052;10.810930750827811;100.4132133071895;1000.0;20.0;0.75;195.86761477599995
1053;11.110652501742166;92.17467746634865;1000.0;20.0;0.75;195.86761477599995
1054;11.289648484536084;91.46835809879043;1000.0;20.0;0.75;195.86761477599995
1055;11.3963211315331;90.72965876972657;1000.0;20.0;0.75;195.86761477599995
1056;12.233441021452148;104.87969890734455;1000.0;20.0;0.75;213.57080680799987
1057;12.08860162871287;104.24996272394893;1000.0;20.0;0.75;213.57080680799987
1058;11.601632154801331;103.01290815009408;1000.0;20.0;0.75;213.57080680799987
1059;11.737725151666671;100.4132133071895;1000.0;20.0;0.75;213.57080680799987
1060;11.369998677083332;92.17467746634865;1000.0;20.0;0.75;213.57080680799987
1061;11.370752123693386;91.46835809879043;1000.0;20.0;0.75;213.57080680799987
1062;11.335459932525955;90.72965876972657;1000.0;20.0;0.75;213.57080680799987
1063;8.050157287037042;104.70719940256274;1000.0;20.0;0.4;114.60719230119999
1064;8.49210954406779;104.07952681758825;1000.0;20.0;0.4;114.60719230119999
1065;7.896769318027203;102.79113655020151;1000.0;20.0;0.4;114.60719230119999
1066;8.824975214552238;100.2024825342468;1000.0;20.0;0.4;114.60719230119999
1067;7.650172750000002;91.95278368332905;1000.0;20.0;0.4;114.60719230119999
1068;7.731828235765122;91.20627111283402;1000.0;20.0;0.4;114.60719230119999
1069;8.204486889733841;90.51465957832912;1000.0;20.0;0.4;114.60719230119999
1070;4.276178683823531;107.77987116832642;1000.0;20.0;;165.567217
1071;5.7498323988095255;107.77987116832642;1000.0;20.0;2.0;76.64882300000001
1072;8.27932175;107.77987116832642;1000.0;20.0;2.0;90.339963
1073;7.563116216981132;107.77987116832642;1000.0;20.0;0.9;45.083715
1074;1.8363283157894734;107.41615956708347;1000.0;20.0;0.05;2.581567
1075;1.4614405806451614;107.41615956708347;1000.0;20.0;0.05;2.5359804961000005
